Words; Positive; Negative; Neutral
दाख लता: 0.9999267970429659 9.693021675997797e-06 6.350993535809786e-05 
अँकड़ी: 0.9999156742473448 9.410941618799266e-06 7.491481103640753e-05 
अंकसी: 0.9999156742474316 9.410941614179157e-06 7.491481095430262e-05 
अँकसी: 0.9999156742476134 9.410941604491831e-06 7.491481078214713e-05 
लकसी: 0.9999156742429735 9.410941851676889e-06 7.49148151749244e-05 
अँअड़ी: 0.99991567424901 9.41094153009317e-06 7.491480945999299e-05 
अँकुसी: 0.9999156742432499 9.41094183780159e-06 7.491481491231182e-05 
पचास प्रतिशत: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
अर्ध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
अध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
अर्द्ध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
अरध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
आध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
आधा: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
अद्ध: 0.9999271846028753 9.827936979638736e-06 6.298746014504891e-05 
नेवारी: 0.9999267825814405 9.691343276118237e-06 6.352607528331123e-05 
गन्धसफ़ेदा: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
गन्धसफेदा: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
गंधसफ़ेदा: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
गंधसफेदा: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
शरभ उपनिषद्: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
शरभोपनिषद्: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
शरभोपनिषद: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
शरभ उपनिषद: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
हस्तिमल: 0.9999218485666169 1.1822922997234083e-05 6.63285103857914e-05 
नागेश्वर: 0.999921848566617 1.1822922997234342e-05 6.632851038578434e-05 
नागेंद्र: 0.9999218485666169 1.1822922997233927e-05 6.632851038579566e-05 
श्वेतहस्ति: 0.9999218485666169 1.1822922997233717e-05 6.632851038580138e-05 
द्विपाधिप: 0.9999218485666169 1.1822922997233293e-05 6.632851038581296e-05 
ऐरावत: 0.9999218485666169 1.1822922997232424e-05 6.63285103858367e-05 
अभ्रमातंग: 0.9999218485666169 1.1822922997230598e-05 6.632851038588651e-05 
देवगज: 0.9999218485666168 1.1822922997226556e-05 6.632851038599685e-05 
इभराज: 0.9999218485666165 1.1822922997216451e-05 6.632851038627268e-05 
गजेंद्र: 0.9999218485666156 1.1822922997181082e-05 6.632851038723807e-05 
आहला: 0.9999271246871853 9.69497117570433e-06 6.318034163909325e-05 
जल-प्लावन: 0.9999271246840892 9.694971204473862e-06 6.318034470639746e-05 
अहिला: 0.9999271246851439 9.694971194673254e-06 6.318034366149182e-05 
टापा: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
बूई: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
टाप: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
उत्प्लव: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
बोय: 0.9999279876302987 9.700212432308383e-06 6.231215726904379e-05 
प्लावन: 0.9999271246801805 9.694971240793747e-06 6.31803485786931e-05 
सैलाब: 0.9999271246877806 9.694971170171725e-06 6.318034104922687e-05 
पाशुपत उपनिषद्: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
शैव: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
पाशुपत उपनिषद: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
पाशुपतोपनिषद्: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
पाशुपतोपनिषद: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
शिवभक्त: 0.9999248614921712 9.634243431592122e-06 6.550426439725098e-05 
यज्ञोपवीत संस्कार: 0.9999107623449395 9.27681168359233e-06 7.996084337688775e-05 
यज्ञोपवीत: 0.99991076158523 9.276750786232972e-06 7.996166398386523e-05 
यज्ञसूत्र: 0.9999107616061504 9.276752463194171e-06 7.996164138639835e-05 
आनयन: 0.999910762399393 9.276816048515948e-06 7.996078455846254e-05 
ब्रह्मसूत्र: 0.9999107616501555 9.276755990581008e-06 7.99615938539884e-05 
सौर्य: 0.9999107603298995 9.276650160539564e-06 7.9963019939969e-05 
उपनयन: 0.9999107622441996 9.27680360840535e-06 7.996095219202931e-05 
उपनयन संस्कार: 0.9999107621824551 9.276798659046966e-06 7.996101888585755e-05 
जनेऊ: 0.9999107617479435 9.276763829148995e-06 7.996148822734628e-05 
उपवीत: 0.9999107615649842 9.276749163363122e-06 7.996168585243779e-05 
सुहाग गीत: 1.0 0.0 0.0 
सोहाग: 1.0 0.0 0.0 
उगत: 0.9999244485551035 1.0131252080700742e-05 6.542019281570475e-05 
प्रोडक्ट: 0.9999244485551035 1.0131252080700742e-05 6.542019281570475e-05 
उत्पाद: 0.9999244485551035 1.0131252080700742e-05 6.542019281570475e-05 
परसादी: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
परसाद: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
प्रसादी: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
महीना: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
लम्बित: 0.9999267777093443 1.0429977954419732e-05 6.279231270119796e-05 
माह: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
लंबित: 0.9999267777091169 1.0429978143763031e-05 6.279231273937193e-05 
श्राम: 0.997387006535941 0.0002916984764836991 0.002321294987575284 
इषणा: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
प्रबल इच्छा: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
इषण: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
इर्षना: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
इषना: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
ईषना: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
एषणा: 0.999927125010013 9.694893653439361e-06 6.318009633350801e-05 
मैथिल: 0.976272653792966 0.0 0.023727346207033928 
मिथि: 0.976272653792966 0.0 0.023727346207033928 
जनक: 0.9999271294993798 9.783348238253808e-06 6.308715238198796e-05 
मिथिलेश: 0.976272653792966 0.0 0.023727346207033928 
मिथिल: 0.976272653792966 0.0 0.023727346207033928 
राजा जनक: 0.976272653792966 0.0 0.023727346207033928 
निमिराज: 0.976272653792966 0.0 0.023727346207033928 
शिरस्त्र: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
शिरत्राण: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
खोद: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
शिरस्त्राण: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
शिरत्रान: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
दोहर: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
रधार: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
झिलम: 0.9998878567813314 8.778920909805429e-06 0.00010336429775881001 
दृष्टिगोचर: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
चाक्षुष: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
दृश्यमान: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
दिखनेवाला: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
दृश्यकाव्य: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
रूपक: 0.9993465402056853 8.611909489632507e-05 0.0005673406994184053 
आग्रह: 0.9999248480704006 1.0372286060631427e-05 6.477964353874673e-05 
दरखास्त: 0.9999249525999272 1.0376527324586465e-05 6.467087274818269e-05 
दरख़ास्त: 0.9999249526965514 1.0376531245090504e-05 6.467077220355067e-05 
दरख्वास्त: 0.9999249528903366 1.037653910788287e-05 6.467057055561018e-05 
दरख़्वास्त: 0.9999249532800684 1.0376554921171733e-05 6.467016501048274e-05 
द्वेषपूर्वक: 0.9996460081329702 2.564374087027451e-06 0.0003514274929427969 
ईर्ष्यापूर्णतः: 0.9996460081329702 2.564374087027451e-06 0.0003514274929427969 
ईर्ष्यतः: 0.9996460081329702 2.564374087027451e-06 0.0003514274929427969 
ईर्ष्यापूर्वक: 0.9996460081329702 2.564374087027451e-06 0.0003514274929427969 
सर्दी: 0.9999146333215223 9.612149534924108e-06 7.575452894273105e-05 
ठंडी: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
सरदी: 0.9999146346759894 9.612152393433634e-06 7.575317161717622e-05 
ठंढी: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
जाड़ा: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
ठंढ: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
ठन्ड: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
ठंड: 0.9999056661563059 9.593224949586681e-06 8.474061874447775e-05 
अनर्ह: 0.9996572963726774 2.9764723885737517e-06 0.0003397271549340574 
अभाजन: 0.9996572963726774 2.9764723885737517e-06 0.0003397271549340574 
स्वत्वहीन: 0.9996572959127129 2.9769025782543115e-06 0.0003397271847088075 
नामहीन: 0.36143466302401567 0.3770143798571244 0.26155095711885995 
अंतर्लीन: 0.9999271059758096 9.81002030213819e-06 6.308400388827652e-05 
अन्तर्लीन: 0.9999271059758096 9.81002030213819e-06 6.308400388827652e-05 
मंकुर: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
आइना: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
आरसी: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
दर्पण: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
आईना: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
दरपन: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
आरस: 0.9998781072446289 8.747449804627802e-06 0.000113145305566489 
संकोचहीनतः: 0.9996867782762355 3.587285020602114e-06 0.0003096344387439169 
बेहिचक: 0.9996867782762355 3.587285020602114e-06 0.0003096344387439169 
निसाँक: 0.9996867782762355 3.587285020602114e-06 0.0003096344387439169 
बेखटके: 0.9996867782762355 3.587285020602114e-06 0.0003096344387439169 
संदेहहीन: 0.9995738586747496 7.255211079021024e-07 0.00042541580414257144 
शंकाहीन: 0.9995738586747496 7.255211079021024e-07 0.00042541580414257144 
असंशयात्मक: 0.9995738586747496 7.255211079021024e-07 0.00042541580414257144 
अशंकित: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
संदेह रहित: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
निःशङ्क: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
असंक: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
अशंक: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
अशङ्कित: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
अशङ्क: 0.9996031380797367 1.4675600560533585e-06 0.0003953943602073188 
छूट: 0.9999267505468664 1.0429141649478413e-05 6.282031148406036e-05 
चूक: 0.9999267233878459 1.0428381678300121e-05 6.284823047578554e-05 
अचेतावस्था: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
मूर्छा: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
ज्ञानशून्यता: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
मूर्च्छा: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
संज्ञाशून्यता: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
बेहोशी: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
बेखुदी: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
अचेष्टता: 0.9997746594033038 5.8919379210510576e-06 0.0002194486587751059 
अब तक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अबतक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अजहुँ: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
आज तक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
आजतक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अभीतक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अजहूँ: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अभी तक: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अजो: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अजौं: 0.9999279871545099 9.700664855610076e-06 6.231218063444739e-05 
अविकसित: 0.9240273350886918 0.0 0.0759726649113082 
अस्मित: 0.9240273350886918 0.0 0.0759726649113082 
अनखिला: 0.9240273350886918 0.0 0.0759726649113082 
मुकुलित: 0.9240273350886918 0.0 0.0759726649113082 
अपुष्पित: 0.9240273350886918 0.0 0.0759726649113082 
अस्फुट: 0.9435804037217855 6.201586503425277e-07 0.056418976119564174 
अफुल्ल: 0.9240273350886918 0.0 0.0759726649113082 
अनजाँचा: 0.9239954075774971 0.0 0.07600459242250288 
अनपरखा: 0.9239954075774971 0.0 0.07600459242250288 
दंभहीनता: 0.9999278637927638 9.837726166016598e-06 6.229848107018021e-05 
अनभिमान: 0.9999278637927638 9.837726166016598e-06 6.229848107018021e-05 
आवार: 0.9998971191616877 8.992872893525623e-06 9.388796541885867e-05 
अभिमानशून्यता: 0.9999278637927638 9.837726166016598e-06 6.229848107018021e-05 
अभिमानहीनता: 0.9999278637927638 9.837726166016598e-06 6.229848107018021e-05 
प्रतिरक्षा: 0.9998971208628398 8.99291602206043e-06 9.38862211381619e-05 
रक्षण: 0.9998971242662483 8.993002307125358e-06 9.388273144453204e-05 
